0,1,2,3,4,5,6,7
79.5482799915,4.85973626912,0.666224985523,93.6669470387,33.1454357522,3.77311430838,287.358255422,221.198776143
4.75163040653,676.408168315,57.850663716,12.030847538,112.857575459,2.20326466344,23.2843916454,54.0892506037
13.9093509323,10.5111573869,10.4279074523,52.2540101397,4.41783365598,1.98316257188,1058.48526848,6.059641793
69.0236625863,33.6824765835,56.8119959911,30.3350990044,42.7870902298,101.385792984,84.9286931251,69.5203041892
6.78086968727,27.1747095402,51.0002391785,95.926132191,100.515645437,42.6479273032,80.0959640545,17.9549068988
39.0861029784,48.6888976107,152.282892865,129.100966226,57.8851298962,88.7776177414,100.683627917,85.8590249803
222.668375033,24.7674731756,38.3553551463,72.1841347964,107.323348367,121.29049825,111.16487631,42.4361486422
50.2152140907,72.8371620571,39.9328878161,221.150838238,58.4999989206,125.329412318,75.4196079179,203.997194088
3.10660321016,0.259690491012,2.9722413838,27.9942964785,6.94905555959,1.24559428277,71.0698673994,304.861338849
0.721336111199,0.251682012904,355.06794995,27.3417824123,13.5227894925,0.326189342465,12.6650923196,14.4200827909
29.2258664251,177.019034594,29.554994469,6.43220323885,95.9007405232,11.0579475317,102.628255405,84.9002808428
65.8544435263,33.6237912701,95.4378521149,192.289669086,66.9575047681,47.2075053061,21.3646182502,75.3178690243
77.7664933583,80.4647122443,101.403276122,139.450701195,141.310780339,25.5380758585,97.2109473985,204.877794792
16.0017570943,37.7858206895,37.5829916405,68.9578625361,64.7150004852,15.6534802172,52.2580756826,108.374255395
3.96623536875,2.19842159393,5.20958287717,57.2299251197,287.839471393,48.8152712972,4.54774248644,269.631777337
10.0683251717,19.2755438053,2.48236507391,77.0530713503,202.110119261,14.82549518,24.1539448984,250.419853622
6.15996362489,66.431722628,0.253503062172,309.281813219,11.1288476815,0.227900906543,30.9986044135,17.9452935114
59.8132977815,71.3071419246,52.4703812756,206.169655372,134.131348494,98.6850032179,40.0686798794,64.5955926422
689.527612405,13.1874952385,38.323311036,18.0226181066,237.453075194,90.7966129098,81.4640015183,127.536452561
92.4184246658,332.568484052,78.5213861068,430.73081973,182.676922306,154.829713016,198.137052982,256.278965136
319.186521289,68.1291270284,23.6764587915,49.3337954488,18.5656251611,92.5039020931,60.9847810754,71.6360468942
75.6149718078,72.4639969409,39.6002046005,161.634721381,61.5010440689,113.366366749,100.560661655,125.029675827
62.009159833,20.0119589887,42.9392400816,60.8865097678,30.2122785283,61.7156359083,32.2106992922,112.500229859
96.8461481712,93.1180016958,92.2141639586,378.68609139,131.308569094,71.876015264,131.94025769,84.34578771
40.0197100978,251.621212404,87.1113285298,193.443114515,45.3042679261,27.0039805909,171.464613602,88.0250213967
38.9818617698,147.186725451,474.321959229,345.113158387,112.35744727,50.2978435882,44.5217804705,25.1849343293
57.0821179094,198.065571907,31.2142924661,410.998986804,159.231025837,55.4405710625,69.9118125321,241.279212731
89.7873611888,145.205673576,73.6594611313,89.4210800442,57.0253786961,58.5498622064,111.857599011,93.857326695
21.0803934876,23.1569600377,90.0689062451,53.1886634498,84.9380818434,32.7733452201,26.4137719373,59.7561911051
51.0162636807,83.4629314557,23.4615863074,193.344181087,66.5478338218,0.787508006502,55.7456343405,4.11675730933
165.345612204,233.830563435,266.371027126,371.390639042,200.814360884,162.193721879,193.020144241,223.561850791
56.4609703853,171.558727957,170.435928597,207.301916795,86.7798510428,10.1757353914,81.5564502108,149.479258131
305.18553316,126.561166563,90.9936482517,198.052587387,220.302362499,171.902894349,156.498066451,148.822806032
16.6601910838,335.904163503,18.1948166668,1001.26674042,60.211166612,6.7006333904,54.5613304038,131.429916979
78.4731666701,73.2060624483,80.7294741423,73.6985604688,32.7992904153,38.3660648463,110.375126062,20.9711188689
216.064458462,180.433702268,59.7317710769,223.709914088,107.694389969,587.733545807,198.232823251,113.60975837
10.6173845592,216.652917168,32.8524297394,2.26578712357,67.6581512492,0.268190895431,53.8405951973,49.288201928
40.3945514956,56.8705959306,57.7377072108,66.7778671857,50.7716642212,21.0656313111,69.9412960276,58.6906120156
39.0697701054,66.9893970592,46.7867666783,88.102281826,44.2454960522,28.287829569,58.4128378551,95.5591425933
41.3257011287,59.8266789961,39.1569577578,102.925334758,38.504477417,41.942319027,56.2035766364,59.5421760708
121.687045328,13.7195197545,272.151533306,252.746631001,118.384248282,161.558447416,113.137513623,486.701271373
46.2075193605,29.2762952134,0.551689444724,14.1973489085,78.7682777571,54.0445427737,90.807446013,48.6303914327
185.770428024,66.0278433228,173.367454235,275.393117423,310.359303155,46.6505484594,39.6900361503,164.658514737
77.5895193268,153.084304866,93.6966090349,48.2767517411,34.1318279777,30.9846351146,53.7092559084,109.512038766
53.3500948067,31.6071739025,81.2962867674,96.5884515829,86.617336079,75.2748739425,11.5956867865,41.5787906779
39.9771884947,29.165903745,88.2159696766,38.8746878008,86.6813987191,79.0732082994,71.3116207347,215.223008265
39.249656204,55.5621941458,48.9572178196,83.9045914925,82.9901865608,20.0106286792,24.6647684005,170.069455837
146.430231921,120.097242363,55.9243428666,365.751300321,92.6218953142,239.417629378,1009.53980406,360.556791423
115.623926111,67.1436912627,47.6118765172,91.9070975525,51.7778381396,63.9424643204,51.2245954829,105.541129438
1.91680044582,221.255822122,0.182591889621,0.495169100673,50.3456076067,8.21055982864,93.7116505179,111.330040526
33.1146179641,30.4657613588,378.644540406,597.688104142,58.0966618142,5.58416093268,22.1115292155,2.13980946027
0.517241738702,46.1630617404,145.446311845,144.487646096,61.9057657669,12.6088401154,30.0062997858,6.6468251075
129.739636064,198.683058421,96.8562057212,272.299204831,137.065144158,140.62335714,176.975827269,170.615331637
63.0240075521,66.0285740116,89.2785495632,37.7485289049,44.2167500585,129.328886122,118.735233883,238.817254383
29.7819341348,12.5226497303,121.47225438,3.26721139425,23.4431051702,259.583887382,150.494739123,38.0561643291
25.2282555454,89.1800423026,42.6645242682,47.878444624,11.5351277733,64.3172623468,10.8159841216,247.364719742
10.7560059894,48.3801786838,11.1817463891,82.4671732134,97.0676631804,3.84940958704,56.8477226339,67.0254330589
95.4297871041,64.6103398645,87.4679925245,49.8729993734,39.1303290128,87.3663709361,82.0026413121,14.5232478967
50.8982487711,112.087069538,51.4943421167,172.341594558,108.744680313,89.2219927708,92.17947934,183.665696194
50.2453266493,54.7670398033,72.7758224814,59.1522486917,75.0929049572,24.6958876073,35.0588301686,26.2984445749
66.2634491293,100.902918752,66.1419693038,86.5888943288,48.8372932612,40.1847456756,63.6156509365,63.4282256372
23.6728121243,165.674514394,14.7207913049,268.885344275,34.4528511331,67.9174817798,100.278206392,60.7673819057
149.896995999,579.719489141,53.3069470968,902.856071192,144.148128739,81.6283366608,514.374844184,119.794234699
56.2041836955,47.3795535386,34.9169058131,63.6112176938,27.7324114961,122.410177261,111.591340146,138.97726956
47.5255669124,50.6868685905,27.4571488448,71.7038529805,21.9331465923,38.5312282694,53.6293704983,61.8141159334
149.280383816,101.747497979,88.5745664957,154.793795487,152.569624588,74.5817248089,96.9606283611,137.889351923
129.838219733,150.555439022,35.7579591844,166.235411509,64.0903570654,126.275965498,109.581186973,73.2683950736
118.748511084,40.4846136954,1.17386410809,38.6283028615,76.1944776765,18.7802522044,152.149635957,193.381555104
67.7208311862,79.805287496,53.8404480405,67.5514963674,64.3972994089,43.6479487268,61.827014236,53.4385099525
163.399545286,12.1518491895,14.8571618489,301.903305336,197.675394413,123.170951193,74.7445067674,108.48530731
71.7048639885,71.9493055623,78.2452733116,48.4869307302,21.2109025204,52.7991179471,68.5239673825,6.36342968061
42.1222874623,32.2179662933,63.5780116186,50.0010274778,43.2915722251,29.8313603972,62.4909760913,114.998054444
91.0473952508,77.0157123604,102.971091879,195.438636609,104.658379107,240.069556777,200.575898794,100.620594759
247.89192329,80.0255535194,112.616840909,44.9210688641,22.9164634606,176.875254687,314.39231466,190.875298534
14.4239008855,58.4571075782,39.0468610619,100.311195477,83.9046278147,82.5366298657,54.7923770342,40.8929224959
119.366631293,153.567088062,55.8827092777,88.2329472383,40.1924584485,558.782104932,82.6769692628,129.080567234
46.9344135676,32.7196379639,118.128458429,73.8307886623,54.0189255313,225.621296699,331.193640424,212.963936963
25.0912563734,41.4545450138,57.561768053,101.20060431,138.147915358,44.6085428914,161.006830362,523.326446746
83.7196974653,19.6641259668,31.6476233486,85.8120732852,68.0242519694,122.283506275,79.5283855253,55.3032847649
297.065264153,39.9833210736,201.714875108,477.896397847,314.694534491,210.92825356,122.456466199,268.968904111
158.647284867,63.6511440001,87.4990617892,125.071733379,116.643782006,184.796279093,130.243559238,94.2531800406
388.223042831,9.51492277409,21.6707340123,104.009253526,69.8925298472,151.349997427,31.1499162891,73.8752339034
128.080093984,89.2396371392,66.6496919787,123.001941853,87.1078051464,93.7902340981,204.170841533,140.203815484
67.8012845879,29.2754585509,40.5677075837,37.7865432809,12.4504419532,93.4694669582,84.8189811776,82.5731533229
91.9181508441,18.7902302173,369.980938498,149.507563472,77.5889008399,315.457419261,115.021090516,152.927300021
27.5301231878,25.3311817143,51.7438484999,130.248567641,140.882326053,30.1930368791,14.1031234622,28.49165176
73.3419038707,11.8183308166,9.0635839577,72.7678496801,85.2610445561,33.1387366095,161.724212944,171.209713576
55.6561802521,3.59114861987,0.345621587907,28.1839749464,74.2746943191,7.44532364272,110.344679142,160.910740065
120.504365884,84.6163360635,97.7983759941,136.388002856,99.9372540906,68.069888856,139.086230495,99.3831010838
17.6187047152,79.4398574616,43.3666159644,91.6834665945,60.0082548705,10.6391182153,65.6859410737,146.176185386
24.5632166913,136.670699984,14.2300172559,141.874262641,44.2077581349,14.3713939001,151.113662534,30.261930308
10.2997247954,62.1480315791,60.0092259435,17.3311997771,16.6310800068,143.358945042,204.375292116,136.454416706
106.446933456,97.387770285,79.873489269,77.2696006127,194.534060073,26.0573079577,72.6461671428,203.902073001
20.5013496179,157.422553039,250.787116354,3.28028569281,21.6676403786,140.415271591,161.261912954,14.3201677385
233.372513313,156.6250649,113.797400258,157.991899597,107.808514816,141.484045516,143.69820095,131.493352424
222.155649537,186.538826072,181.112689127,70.4912138911,157.520092604,74.6326460244,105.484152795,192.142346162
407.005941893,59.0318936299,150.612499633,62.4526719708,15.9669812845,158.375882048,38.3058997828,115.637167036
167.308174709,14.6226773074,5.4070461024,9.83468987423,130.543244249,4.28178866533,12.1020525846,34.737874287
208.048443985,33.9944663313,3.90739321984,29.5923852824,3.78927139381,16.6736304761,59.4939592336,16.7718796741
446.273469027,203.206552042,23.7260011559,128.307518474,45.70899857,23.1438653659,306.298304237,300.71422231
110.243665312,116.123282242,77.8455139176,161.394163892,54.9202305492,110.234051232,107.901243735,24.2870158441
103.395937988,24.6307990165,69.8487134544,50.8357268959,77.5073766754,21.7418647272,37.5534531555,33.6321429526
82.4446804892,57.9593511818,100.85949914,74.0828312956,112.939758857,78.5084266022,209.067368145,241.203690287
43.3456485919,69.0931578417,13.3700333081,115.225215071,75.9771678303,25.0136689038,51.1964786307,113.057368787
318.593940683,11.2197051425,11.9512104035,8.82613765962,0.548675565276,18.2278904921,15.2270028183,4.63791524907
2.11648153903,0.524700782938,0.183969728519,0.130168207089,0.149436836377,12.7435618655,426.502569458,0.336305807813
96.5060706652,106.859152627,21.2553171024,111.102456889,54.9404876281,63.8366555132,50.0857736095,66.6095707357
18.5051654621,50.9762656228,22.0469850245,154.119604644,41.6727412507,15.2869763314,56.7153573143,15.3030436336
34.2241400713,36.9117754646,64.5020811532,8.52562945495,7.650679563,197.526699742,336.294569323,230.634372322
52.0213143956,69.1431895674,8.81446668839,43.7662909877,22.1240898962,41.9138742992,92.8816164674,74.0716092086
62.3839901338,103.524978058,62.975027096,179.300123334,190.194251195,15.7288160688,63.4588208518,149.340405968
122.772780442,168.294945017,120.886172742,415.197197917,312.352206139,114.765157357,205.201845634,233.291391016
111.076435254,30.7565448882,54.3975975849,117.135860433,100.498470351,17.4771899818,9.76811163014,42.2812362433
88.5610192044,59.9032938526,90.7679825128,145.397295454,96.5998848477,71.0027318628,91.036076337,140.957887041
109.176923202,67.2171033952,22.4904864775,279.432164396,78.3071838678,13.7101432446,55.8188181697,70.4580162521
0.437270572025,0.971345924762,80.03876146,124.968153505,11.976431159,3.99346760977,149.426178076,0.725306594016
38.4402652355,76.3743476796,76.8680531571,122.238844605,55.1011860487,186.771945382,128.998028033,108.515938365
42.5572328694,44.3770488682,110.671124961,94.2313963081,42.2884885526,240.743656229,40.809318352,26.3287887308
37.7486757775,73.9085782138,200.31039236,49.4096595285,22.1708457913,446.53080649,128.394820366,44.3113861934
141.44970168,147.717087441,116.536440551,72.5903787003,216.663218425,51.3701337468,63.8842471688,144.378833122
71.8747707597,100.140207425,51.4357429666,125.055040696,46.0204532511,20.3643705344,76.8024776244,117.729535182
48.0082006642,108.220913596,40.2171031574,101.105776306,44.4238550524,32.9036084644,65.5678602915,69.9090804695
112.836862469,83.8829897485,79.9461341756,64.3770770137,26.6414959513,21.530977195,111.397428908,58.4420145079
33.9014769688,138.916876289,38.3471764836,94.0110710134,133.097184596,20.4816819089,59.9611350631,91.1941717558
51.5470453658,111.409646797,72.6853826809,72.8097612037,61.3760367415,46.832422928,107.418925148,116.593567765
123.756692558,131.742178452,80.1575735234,186.302808632,42.7926262957,81.593872945,153.750851715,145.51872619
114.104139266,71.6708664942,66.6660311392,25.6699370055,7.38169732297,82.6987364918,28.9139838624,17.2515744387
415.417215912,1.26017360942,0.177305490744,17.9903571876,0.156548902028,6.51770088715,24.301199144,0.322994013773
42.7993003444,36.3646084587,25.7894131211,68.3686727913,37.9436407694,62.9320497341,102.511664955,144.577243904
106.139740122,24.8186520025,80.6978251501,156.690142736,64.9436970006,27.2988854442,38.7125139549,73.04071318
178.688760373,53.4277986394,26.2876333515,119.515228901,220.754133155,54.8813729344,79.6637238953,22.0911144999
46.8163231846,124.438534901,129.932363986,137.917143318,193.509607085,51.7935981395,81.9737935844,96.33534162
61.4758971866,161.452799447,81.2516737374,514.323601049,105.511276971,62.0622292903,67.3898177249,75.9408248044
4.09374728252,114.172119219,31.0518848013,11.2640474309,6.79603523928,34.2884711292,201.781002467,21.2128372105
353.012213772,41.8560927166,3.91145451269,31.1477230581,3.49244919521,0.617990556054,64.3380735025,0.437048272254
220.33411281,11.1976715303,31.4006455215,52.205608689,3.07207444347,104.774881956,21.5575086394,14.2038234019
12.4780218538,204.74975703,108.118676509,90.8019761153,17.7336723365,27.0458714129,47.5309905678,42.0885151117
109.367957356,38.6064722865,27.0480544921,70.2642839785,82.3657497327,26.2808023109,43.7317546075,59.5977637105
62.1318381163,30.8750571966,55.7541510692,90.1647003102,42.7818684822,39.4937967211,45.2778055819,93.1997589802
75.1201430819,53.5748038182,88.1249199079,94.7406383909,71.6898450778,29.2649950394,52.1398421336,148.699816945
65.5383207665,79.7997873077,14.4664892861,40.9589152884,132.918770347,128.031928998,78.4001028021,176.252294274
40.8614071458,58.5540535319,42.977739389,58.3755047318,37.556790039,73.4094771097,76.609898487,43.4928178605
121.705538817,54.3643221652,43.8316528171,129.128286714,91.2937076418,20.110353622,56.3579807643,40.7202548995
199.566293062,96.2918663368,127.398880866,480.889594109,203.23018705,139.390118853,135.136758001,47.2561424418
47.6340484595,19.2923312127,19.6283491002,44.4342183101,40.762006935,71.5604043619,96.2686541887,40.2011160297
52.3276914973,52.5364715453,30.2266682862,119.63828353,35.5816267165,54.1950029214,125.120898618,18.3769740181
13.9271010619,235.939708731,85.4174474872,190.98400937,58.5487272165,45.3913461147,165.438089277,196.38677578
38.5409807846,150.665064522,27.9856386931,35.4272027454,20.6177747678,29.9419353781,177.060255989,51.3514766179
3.70904120985,1.04392008402,19.2686559447,10.8255311399,3.15911660062,17.4260137303,345.396841489,15.6132151396
68.9628875772,10.6309168503,24.6663767129,44.1386714457,39.3820899761,62.9767802325,89.8387242773,41.1821919369
93.2563482507,114.342779487,105.552827041,81.51991776,67.3834822324,102.509980527,45.3589271108,34.9118649224
84.181085209,173.477590349,46.0574568211,26.8041624844,58.1328753225,12.8841657041,94.1476875266,102.451532178
153.59195838,169.605531315,73.0248058571,137.433441404,66.0906497445,98.270176294,121.715146453,57.8902726151
40.3705449508,175.936303282,60.3701394772,227.989233579,67.2370420724,41.0312679305,63.7971255416,88.8278899805
23.2262733745,60.5532678849,65.0958373958,36.7627124373,60.6966181684,186.351653839,81.488860708,26.2122126776
2.77875152395,20.4218434619,21.7247774071,16.1844941702,26.8601373765,13.6269818948,33.8134443826,283.68558965
32.2080401572,77.0906856156,47.981718499,72.0785105704,51.4206614977,61.1601152029,42.3018928039,42.1325616866
82.093085891,64.9504479998,2.71918616776,111.188688256,27.5712897172,16.8703464827,33.6721556866,23.9761207462
68.7964016967,116.852417667,54.5466412875,87.2592736074,42.9315980654,52.7307668308,52.9833500453,33.5096372587
247.496876957,118.046985941,42.0399310272,58.1179164366,59.7773890334,116.382117544,100.052129955,107.920441428
33.6373855144,25.644445441,36.5276114849,143.60285011,11.9731857165,38.9640959851,285.43483941,38.4281567575
99.7725559718,83.930502895,72.9202099736,123.937441227,32.7091715161,58.3233859595,72.3040822104,39.5296219909
138.64045015,1132.29842461,79.9462879263,482.031978443,233.947830541,96.6560497037,303.094587939,287.593064432
103.582564223,222.713385134,194.41633289,395.181540979,257.673932075,150.893780548,143.369196583,207.040338278
82.0543101649,23.8060345208,89.9889330438,29.8313402399,19.8441755064,71.0309070957,51.5910823861,30.0134051209
42.9129203219,15.451013368,89.4884431463,49.6731876546,11.3562843232,32.1510151412,444.779189368,27.332601271
173.14765147,341.213346541,124.567034651,193.227474222,95.6707486036,255.627938621,158.498181413,87.8814106892
48.9503785381,18.3775405118,78.6942421783,25.3760800244,142.024783967,50.375390252,27.5200565823,247.396783068
54.3296844049,77.1123875326,142.954176555,92.0079081755,91.8498223176,74.3922153694,106.523579084,46.5192032922
9.98497583609,293.863298255,0.379919490277,219.547205562,1088.76362404,1.35256055931,121.511439934,1772.56990368
152.172017337,41.6977599219,55.9696869345,114.167426568,225.523315878,259.525293092,42.9405223137,141.633592428
115.141294525,62.4103468094,29.1019799156,162.838077617,79.676562826,180.631086522,292.418522159,29.823882394
86.181526125,158.729322854,166.743841759,291.87061007,188.919782788,121.022904443,251.227512047,224.487940397
63.3454783095,62.348015282,5.72764426094,131.649629813,399.154665998,37.9573714571,282.785379668,829.444371694
40.3319248383,42.736590969,116.375502447,136.980412778,49.5059226721,68.7970884604,46.2528932574,81.5724743077
0.149951822113,2.3357842948,0.1530119008,3.07102207242,0.188909850871,644.026997811,4.41893467225,2.14725468198
129.561529115,242.672497847,137.369618202,308.748163247,175.51843919,96.5459628058,297.103715438,177.461342124
181.07100631,55.1167629609,54.3488205747,217.081224844,56.6147904747,68.0040303297,267.993223848,159.800189437
10.7302396757,3.42267988639,83.4985794731,18.3464343355,7.4510252743,206.608071783,42.2804872152,63.6593954469
6.71454470382,1.35924055868,497.405056441,84.4207685123,50.4581852497,103.29650676,73.881957302,17.8590328679
98.500482592,5.05517548907,18.4755741315,0.778759261516,20.1885507528,5.796332893,218.317624795,164.080508564
60.4773675575,54.7367990742,21.3928628104,165.004740247,31.9682003137,44.5763198372,25.7286122615,54.91600217
126.693076827,106.048147785,6.59905423424,49.521339555,15.4554195368,30.6687943501,40.4652228053,53.6060546292
38.1595613792,121.106353123,18.7018502875,65.3249616918,34.5315118489,20.6104063999,19.6544569159,143.780432716
22.9357472499,5.74516882153,4.13412169991,104.106626067,7.68884086296,49.4337266515,143.849628274,64.136217169
108.207068538,59.1701049633,103.83003787,165.105594437,58.7640955544,59.1454879871,85.5410273492,60.5072451553
252.06479585,10.4178415134,34.2012156712,76.8266009496,19.6044431333,337.445259943,127.022901842,133.868090513
183.661857821,1.57046570988,16.1783424062,39.6636119862,7.10476822969,193.223476633,89.4232993471,72.5880592619
150.353107358,4.38740926487,58.9857757746,147.600060456,33.3872468661,41.91597296,310.069089341,346.997965982
32.6470038518,59.1656805543,98.3379791569,152.74994397,79.215576258,35.6165281243,73.1020432296,54.3232947606
34.9471255226,119.698224295,18.2878742242,61.7180543377,84.4140862544,35.8484841549,883.700843535,206.931529372
119.251260418,80.6848673806,120.778321202,262.847123663,189.308562737,76.0975814803,130.447065374,180.631076083
59.4524364008,53.3714507827,35.0150870863,142.734490925,43.8663937725,45.5248279166,47.267908539,47.9049772445
190.479086126,194.183567988,99.4683871372,345.525906002,53.7241299822,43.5281069735,325.371508626,89.6221067102
72.3896509734,246.818440788,27.4132074945,102.235500118,22.2167956831,43.8570459784,138.68839148,22.4702801528
43.5923863811,474.560731041,21.865921088,159.304802607,38.1638606966,32.1729326383,392.839808957,193.071436054
18.0467811021,160.254417208,1.48542347248,15.5836755434,6.67062354991,0.655167345729,178.521257766,46.7851852205
58.9482794727,29.1990825033,34.6760916411,96.8278799377,24.6921282996,35.5129105888,9.95945311519,104.800589314
13.9574644102,9.35737025163,0.633199832748,45.5704121198,4.0862103556,2.78501705653,1099.18081591,4.60653478835
10.0688205339,7.27067108663,0.222272244957,33.3746015307,3.68018762917,0.812975731553,1021.11327818,1.81455835389
120.634494517,142.656080501,3.57995452424,386.404100923,1472.59473226,5.39538144525,52.0189008764,1507.70851137
406.475478944,70.5857895301,9.60091408404,62.1939144985,29.6360879207,20.8282970307,88.4356431243,55.5079248625
79.9404727517,121.716972431,71.3536248841,122.920249316,65.1073015663,68.4283409251,98.2431727234,90.8209271982
189.674223047,161.360883388,30.870780794,80.4935105473,373.775595479,11.2296325133,87.2948793006,63.5461729215
159.280138649,198.090798746,88.6465686321,955.977849702,252.710191097,53.8755321849,303.615069898,89.1801153375
55.3600631468,59.9283844065,52.0281024396,88.800273638,25.7835544212,66.7387575544,86.2834515477,65.8084806178
7.48194889157,2.71054689432,360.364141018,74.0325145803,20.6729074114,59.7128243286,38.0753802631,12.7096212039
20.424240628,136.022912465,53.2016000114,111.596241297,96.7375072853,13.4473489637,58.9085232582,92.0839301107
34.8276797441,187.630313396,58.2209481613,172.644791865,63.7475087015,68.7639288481,73.338141018,61.08695293
90.9655834497,66.7930758005,134.482198655,206.717161467,52.7466820293,68.0672543949,36.4308848198,90.6451191159
28.1609641299,41.3293666419,36.2750686265,190.460144657,76.1440278084,56.6639142759,85.0777855183,175.272750487
77.4272489217,48.3317727251,264.610499478,20.7234980635,11.8909350197,92.8658982814,237.296631727,13.9820750828
83.4850963036,89.8805076387,31.7558870462,14.7443603608,3.14335575614,107.055341164,132.992217586,5.5675605056
54.9999595947,223.354082564,37.8678349021,64.3527273826,15.5301336924,64.3363234263,324.255283558,37.1247610543
625.934574875,48.5956729349,263.899727837,167.30912295,90.7980537483,53.1194925983,126.937595445,90.1436044801
101.18043034,99.823714929,43.2887033394,301.274681059,160.335905945,127.628038982,111.346174228,95.7601442126
171.09532085,114.820103949,69.814613956,78.2579557756,76.2802489643,104.898344708,137.055404519,100.714514767
1.44030837284,46.7040384406,54.37888749,7.30301299384,3.69010603634,205.526835476,137.565039412,3.29332620369
209.567924166,73.793640588,51.8842507249,223.86520049,121.964034568,169.692148609,113.604366362,307.528954888
16.4010179028,4.82681577002,83.7450975758,144.220789384,50.2099472926,61.3945455631,42.9186679455,4.41282646453
144.245837308,130.512569346,576.669156524,760.266730133,157.136509232,13.9011115926,92.8216857204,12.7374196087
50.9784849392,51.5749714553,68.1498358785,325.460051337,183.490043966,171.112715331,50.9520583026,63.1549115291
274.098669535,277.250753891,102.268308161,811.274115197,290.863222807,46.1225743234,130.691426729,295.828376597
262.476956008,17.9927609667,59.4721023678,34.3667340254,110.448939936,1.11088579104,5.02969405948,4.18974337305
57.026876866,2.56972836511,37.4179880266,63.9440812971,5.20577635214,3.5232967774,65.6258131558,141.385174801
15.3810636221,7.20954831989,174.346736571,485.640253416,90.5941527437,16.4532137822,71.6545908815,5.0128995718
77.7507149353,198.083816698,12.8473519827,70.9990734218,26.5696180356,86.7475072304,62.0504960703,43.3897472093
88.7051667201,66.5498426555,54.5223714091,37.2316060051,29.1107171541,9.25718048864,112.424214315,66.5474572891
353.636185296,77.6440817242,239.747408354,197.510704557,11.8167936428,229.081007557,331.41586597,10.5787532517
168.556747983,96.949637901,60.8821872434,133.232620694,44.0885687685,165.523419624,188.379826659,118.269951792
17.773165353,167.84355174,5.52972434258,66.0999294527,43.8194268267,3.94358566386,13.1519308867,63.5829631476
33.6606115354,141.234268066,70.9671369417,262.162984476,42.9766764025,388.946272611,83.7378813792,55.9106668088
42.8664368024,238.115464164,17.351426473,181.116736149,29.1148878461,515.175596772,37.1746047818,103.601862852
140.569105831,18.0924126135,18.1853554477,87.7680056473,9.40520023615,70.7141084894,70.4642136862,11.6129338745
40.1913629052,54.9789322943,47.4482961606,115.987561228,64.6296013584,25.7442360226,28.6404930011,56.602793932
105.0305285,84.5467087394,55.4140597431,286.740654149,127.279023801,50.410625475,63.6509291044,85.6506521632
50.5320292583,46.3993050684,42.6950855467,149.03043498,89.9971017419,71.6825457609,46.8453204643,124.533023589
261.077210496,561.690731965,57.4636260019,384.04615995,12.1538297107,80.9045208125,741.640886257,99.0518194764
213.031885793,535.4377078,41.4735687715,292.375257729,0.735423356278,32.2976478701,705.18957532,32.3513848271
106.125293623,54.1089983445,36.3853212976,68.7884024168,59.9686607015,101.376784832,64.0592617264,75.3212131138
261.843489692,246.629108685,120.028428045,352.219806903,358.022424678,194.727257469,189.223661415,75.1659034045
80.3384095059,77.2337590019,41.3317848646,116.621470985,102.875940277,89.5139249519,119.256832868,43.0842679846
183.215446919,93.999176691,156.060524025,119.890748629,108.615675873,66.2483944052,141.184436848,151.407123051
175.390741929,185.534746128,153.237369449,205.394905756,118.785472297,201.180369675,247.802360927,140.051011503
207.358745485,28.3564140328,78.7937098772,358.381160582,109.682819273,292.395158391,189.970457386,54.8636520401
29.3257745925,108.286628794,110.2708612,87.1806450361,10.8798744676,59.8918987238,69.5402741959,58.6458807644
135.476224088,95.4639001198,79.5436512007,178.899674952,87.2822847115,111.335544707,77.0734390113,114.848794127
103.705289934,100.252457618,109.049649636,460.900566589,398.935628214,95.9074827065,124.911825015,252.89794965
45.3762641411,49.0424565929,40.4096307646,60.3533583009,101.07035463,11.0280125517,12.5243926965,118.849889368
88.9910721045,340.309866664,1.57486710552,1.4615628858,97.5193289871,1040.50954141,88.4790381008,17.0343798091
